,autotomized,date,drop_morphometrics,drop_species,forceFemale,forceMale,forceNew,forceRecap,forceSighting,location,mass,meters,misc,new.recap,new.recap_orig,paint.mark,painted,review_new.recap,review_painted,review_rtl,review_sex,review_species,rtl,rtl_orig,sex,sighting,species,svl,tl,toes,vial,year
91,FALSE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pyramidR,14,NA,NA,NA,NA,r93c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,75,104,1-9-12-17,NA,2000
92,FALSE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,rt wall 10m ^ s-curve,7.5,NA,NA,NA,NA,r96c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,64,84,1-9-12-18,NA,2000
93,FALSE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall v cave trail on rt,7,NA,NA,NA,NA,r98c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,60,79,1-9-12-19,NA,2000
94,TRUE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pyramidR,10,NA,NA,NA,NA,r95c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,32,32,f,NA,j,64,66,3-14-15-16-18,NA,2000
95,TRUE,2000-03-24T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs opp 2tripleR,NA,NA,NA,NA,NA,r49c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,m,NA,j,NA,NA,4-6-15-20,NA,2000
96,FALSE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,peak at 2falls/pool,15,NA,NA,NA,NA,r91c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,81,110,5-10-15-18,NA,2000
97,FALSE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pyramidR,18.3,NA,NA,NA,NA,r94c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,85,119,5-10-15-20,NA,2000
98,FALSE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall on rt side v H3,10.6,NA,NA,NA,NA,r87c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,66,91,5-6-15-18,NA,2000
99,TRUE,2000-03-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs 10m ^ slab on opp side,9.5,NA,NA,NA,NA,r97c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,m,NA,j,70,64,5-7-15-18,NA,2000
100,TRUE,2000-03-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bottom wall rt side v cave trail,16.5,NA,NA,NA,NA,r104c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,30,30,m,NA,j,85,94,1-12-16,NA,2000
101,FALSE,2000-03-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,top wall v CC/CCC,22.5,NA,NA,NA,NA,r99c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,91,122,1-8,NA,2000
102,FALSE,2000-03-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pyramid,16,NA,NA,NA,NA,r100c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,87,114,1-9-12-20,NA,2000
103,TRUE,2000-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,juniper xing [note: in 00 pine xing = juniper xing],NA,NA,NA,NA,NA,r8c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,j,NA,NA,1-9-13-18,NA,2000
104,TRUE,2000-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb at slab,NA,NA,NA,NA,NA,r18c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,j,NA,NA,1-9-13-19,NA,2000
105,FALSE,2000-03-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 tripleR,3.5,NA,NA,NA,NA,r103c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,51,69,2-10-13,NA,2000
106,FALSE,2000-03-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,peak at 2falls/pool (on lft side),14.5,NA,NA,NA,NA,r102c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,79,104,5-9-12-19,NA,2000
107,FALSE,2000-03-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,rt R ^ pool,16,NA,NA,NA,NA,r101c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,84,113,5-9-12-20,NA,2000
108,TRUE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall 5m V juniper crossing,9.5,NA,NA,NA,NA,o3a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,20,20,f,NA,j,63,67,1-18,NA,2000
109,FALSE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R pile opp H 4,12,NA,NA,NA,NA,o4a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,70,95,1-19,NA,2000
110,TRUE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,same location,9.3,NA,NA,NA,NA,o2a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,41,41,m,NA,j,66,70,2-12-17,NA,2000
111,FALSE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,juniper crossing stream bed at CC/CCC,11.7,NA,NA,NA,NA,o5a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,66,92,2-12-18,NA,2000
112,FALSE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R at pool,12,NA,NA,NA,NA,o9a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,68,93,2-12-19,NA,2000
113,TRUE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,rock outcrop between 1 & 2 tripleR,10,NA,NA,NA,NA,o7a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,34,34,f,NA,j,65,64,2-14-20,NA,2000
114,TRUE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,sb halfway between 1 fall and cave trail,17,NA,NA,NA,NA,o10a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,m,NA,j,79,77,4-6-12-20,NA,2000
115,TRUE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall opp and v cave trail,24.5,NA,NA,NA,NA,o1a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,48,48,m,NA,j,87,73,5-10-15-16,NA,2000
116,FALSE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R above chute,10.7,NA,NA,NA,NA,o8a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,68,93,8-15-19,NA,2000
117,FALSE,2000-06-23T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,junction CC/CCC,6.7,NA,NA,NA,NA,o6a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,60,87,9-15-19,NA,2000
118,TRUE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R outcrop on left between triple rocks,31,NA,NA,NA,NA,o13a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,30,30,m,NA,j,98,108,,NA,2000
119,FALSE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,halfway between 1 falls and cave trail,6.7,NA,NA,NA,NA,o11a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,63,93,1-13-19,NA,2000
120,TRUE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 4m v old juniper xing,8.5,NA,NA,NA,NA,o20a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,25,25,m,NA,j,65,72,1-15-16,NA,2000
121,FALSE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3m v rt rock outcrop opp pine rock,8.9,NA,NA,NA,NA,o14a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,62,89,1-9-12-16,NA,2000
122,FALSE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs 2m ^ second triple rock,<.5,NA,NA,NA,NA,o.c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m?,NA,j,31,38,2-12-20,NA,2000
123,TRUE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pine rock,6.6,NA,NA,NA,NA,o16a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,42,42,f,NA,j,58,63,2-13-19,NA,2000
124,TRUE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2 falls,18.7,NA,NA,NA,NA,o17c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,10,10,m,NA,j,84,62,2-5-16,NA,2000
125,TRUE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,right wall @ pool,23,NA,NA,NA,NA,o18a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,m,NA,j,88,93,4-13-20,NA,2000
126,TRUE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab,25,NA,NA,NA,NA,o19a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,21,21,m,NA,j,88,100,4-15-16,NA,2000
127,TRUE,2000-06-24T00:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,top of S curve,7.2,NA,NA,NA,NA,o12a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,29,29,f,NA,j,60,71,5-10-18,NA,2000
128,FALSE,2000-06-24T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,rocks opp pine rock,14.5,NA,NA,NA,NA,o15a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,75,104,9-13-20,NA,2000
129,TRUE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 5m v wall v wall v old juniper xing,11.5,NA,NA,NA,NA,o21a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,m,NA,j,72,95,2-16,NA,2000
130,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 5m ^ old juniper xing,<0.5,NA,NA,NA,NA,o.b,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,31,38,2-17,NA,2000
131,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R outcrp v cave trail,11.5,NA,NA,NA,NA,o25a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,80,104,2-6-15,NA,2000
132,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R sb 1m v lizardR,<0.5,NA,NA,NA,NA,o.a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,31,39,2-8-12,NA,2000
133,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10m v rt xing/half btwn rt xing and lizardR,<0.5,NA,NA,NA,NA,o.bc,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,32,40,2-8-14,NA,2000
134,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs on rt just v downed juniper,10.5,NA,NA,NA,NA,o24a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,72,104,2-8-15,NA,2000
135,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,halfway between 1 falls and cave trail,<.5,NA,NA,NA,NA,w.ab,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,35,44,2-8-19,NA,2000
136,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,btwn pool and 2falls,16.5,NA,NA,NA,NA,o22a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,80,111,5-7-15-16,NA,2000
137,FALSE,2000-06-25T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall opp pyramid R,14.8,NA,NA,NA,NA,o23a.t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,75,101,5-8-15-19,NA,2000
138,TRUE,2000-06-26T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4m v juniper xing,15.6,NA,NA,NA,NA,w27t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,40,40,m,NA,j,75,79,10-13-16,NA,2000
139,FALSE,2000-06-26T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,intersection CC & cave trail creek,14.8,NA,NA,NA,NA,w26a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,75,105,1-13-18,NA,2000
140,TRUE,2000-06-26T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1m v lizard R,10.2,NA,NA,NA,NA,w28a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,f,NA,j,69,73,5-10-11-20,NA,2000
141,FALSE,2000-06-26T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 falls,7.3,NA,NA,NA,NA,w29a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,63,89,8-12-20,NA,2000
142,FALSE,2000-06-27T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R outcrop left side 10m v CC/CCC,25,NA,NA,NA,NA,w31a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,92,124,1-8,NA,2000
143,FALSE,2000-06-27T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,sb at juniper xing,<.5,NA,NA,NA,NA,w:c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,34,41,1-9-13-16,NA,2000
144,FALSE,2000-06-27T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R wall 1/2 1 & 2 triple Rs,12.5,NA,NA,NA,NA,w32a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,77,97,3-13-19,NA,2000
145,TRUE,2000-06-27T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,wall @ juniper xing,23.4,NA,NA,NA,NA,w30a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,21,21,m,NA,j,89,91,4-12-16,NA,2000
146,FALSE,2000-06-28T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Rs sb 10m ^ oak R,<.5,NA,NA,NA,NA,w-c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,31,38,1-9-13-17,NA,2000
147,FALSE,2000-06-28T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5m  ^ 2 falls,0.5,NA,NA,NA,NA,w-b,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,37,47,1-9-13-18,NA,2000
148,TRUE,2000-06-30T00:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,R 3m ^ oak R,6.2,NA,NA,NA,NA,w34t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,18,18,f,NA,j,60,64,9-13-19,NA,2000
149,FALSE,2000-06-30T00:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,R 3m ^ CC/CCC,7,NA,NA,NA,NA,w33t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,59,77,9-15-20,NA,2000
150,TRUE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 10m ^ cave trail,1,NA,NA,NA,NA,w-a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,23,23,?,NA,j,34,44,1-9-13-19,NA,2000
151,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3m ^ juniper xing,1.5,NA,NA,NA,NA,w|c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,36,48,1-9-13-20,NA,2000
152,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 falls,11.6,NA,NA,NA,NA,w38a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,69,95,2-12-19,NA,2000
153,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs opp slab,10.6,NA,NA,NA,NA,r42cw37t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,65,80,2-14-17,NA,2000
154,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CC/CCC,0.7,NA,NA,NA,NA,w|b,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,32,43,2-6-19,NA,2000
155,TRUE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,flat R in middle of stream,2,NA,NA,NA,NA,w|a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,5,5,m,NA,j,39,30,2-9-17,NA,2000
156,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Rs opp pine R,1.5,NA,NA,NA,NA,w-ab,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,33,43,2-9-18,NA,2000
157,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,large R  sb 5m v ponderosa pine,1.5,NA,NA,NA,NA,w-ac,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,32,40,2-9-19,NA,2000
158,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,opp 2 triple R,9,NA,NA,NA,NA,w36a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,64,90,4-6-15-20,NA,2000
159,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs opp pine R,20,NA,NA,NA,NA,w39a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,81,107,5-9-12-19,NA,2000
160,FALSE,2000-07-02T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CC/CCC,15.5,NA,NA,NA,NA,w35a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,78,105,5-9-15-18,NA,2000
161,FALSE,2000-07-03T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3m v flat R in SB,1.5,NA,NA,NA,NA,w-bc,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,33,45,2-9-11-20,NA,2000
162,FALSE,2000-07-03T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs 3m ^ 2 falls,2,NA,NA,NA,NA,w+a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,39,49,2-9-20,NA,2000
163,TRUE,2000-07-03T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,top S curve,10,NA,NA,NA,NA,w40a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,33,33,f,NA,j,74,82,3-13-17,NA,2000
164,FALSE,2000-07-03T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall btwn 1 & 2 triple Rs,21.4,NA,NA,NA,NA,w42c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,82,117,3-14-20,NA,2000
165,TRUE,2000-07-03T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pyramid R,10.5,NA,NA,NA,NA,w43c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,43,43,m,NA,j,68,64,5-6-8-15-17,NA,2000
166,FALSE,2000-07-03T00:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1 triple R,12.5,NA,NA,NA,NA,r34cw41t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,72,51,5-7-13-18,NA,2000
167,TRUE,2000-07-04T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,top S curve,1,NA,NA,NA,NA,w+b,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,f,NA,j,33,30,3-6-12-16,NA,2000
168,FALSE,2000-07-04T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T 3m ^ left of flat R in sb,12.8,NA,NA,NA,NA,w63t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,70,98,5-10-11-18,NA,2000
169,FALSE,2000-07-04T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,H3,9.6,NA,NA,NA,NA,r87cw+t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,87,93,5-6-15-18,NA,2000
170,TRUE,2000-07-04T00:00:00Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1m ^ lizard R,11.6,NA,NA,NA,NA,w44c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,f,NA,j,70,65,5-6-15-19,NA,2000
171,FALSE,2000-07-04T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R wall btwn 2 triple R and chute,4.8,NA,NA,NA,NA,r67cw+t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,59,85,6-15-20,NA,2000
172,FALSE,2000-07-04T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs left 2m ^ 2 falls,7.8,NA,NA,NA,NA,r20cw+t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,62,80,9-12-20,NA,2000
173,FALSE,2000-07-05T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 falls,15.6,NA,NA,NA,NA,w46c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,77,94,1-3-14-17,NA,2000
174,FALSE,2000-07-05T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 3m v slab,6.2,NA,NA,NA,NA,w45a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,59,78,1-9-13-19,NA,2000
175,FALSE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m v root xing,18.2,NA,NA,NA,NA,w47t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,78,98,10-13-16,NA,2000
176,FALSE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5m ^ 1 falls,12.5,NA,NA,NA,NA,w46t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,71,103,1-13-20,NA,2000
177,TRUE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs lft flat R in sb,20.4,NA,NA,NA,NA,w48c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,40,40,m,NA,j,84,80,1-6-15-19,NA,2000
178,TRUE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb top chute,15.8,NA,NA,NA,NA,w70c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,f,NA,j,78,22,1-6-19,NA,2000
179,TRUE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CC/CCC 5m up CCC,16,NA,NA,NA,NA,r29cw||t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,31,31,f,NA,j,82,47,1-7,NA,2000
180,TRUE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rwall half way btwn 2tripleR and chute,13.2,NA,NA,NA,NA,w68c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,49,49,f,NA,j,74,64,1-7-13-16,NA,2000
181,FALSE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rs opp oak R,2.5,NA,NA,NA,NA,w^b,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,m,NA,j,34,43,1-9-14-16,NA,2000
182,TRUE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pineR,8.2,NA,NA,NA,NA,w71c,NA,TRUE,FALSE,FALSE,TRUE,FALSE,45,45,f,NA,j,61,67,2-13-19,NA,2000
183,FALSE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb at slab,11.2,NA,NA,NA,NA,r46cw||t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,68,93,2-14-19,NA,2000
184,TRUE,2000-07-07T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pineR,NA,NA,NA,NA,NA,o17a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,m,NA,j,NA,NA,2-5-16,NA,2000
185,TRUE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool,12,NA,NA,NA,NA,r95cw||t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,33,33,f,NA,j,66,69,3-14-15-16-18,NA,2000
186,FALSE,2000-07-07T00:00:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,opp side Rwall half way btwn 2tripleR and chute,11.2,NA,NA,NA,NA,r60cw||t,NA,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,f,NA,j,70,93,3-15-20,NA,2000
